  1.2900000e+002  4.0000000e+002 -3.2317310e-002
  1.2900000e+002  4.3000000e+002 -3.3614580e-002
  1.2900000e+002  5.0000000e+002 -3.5143740e-002
  1.2900000e+002  5.3000000e+002 -3.5912530e-002
  1.2900000e+002  6.0000000e+002 -3.5912530e-002
  1.2900000e+002  6.3000000e+002 -3.6337510e-002
  1.2900000e+002  7.0000000e+002 -3.6337510e-002
  1.2900000e+002  7.3000000e+002 -3.7521850e-002
  1.2900000e+002  8.0000000e+002 -3.9632980e-002
  1.2900000e+002  8.3000000e+002 -3.9632980e-002
  1.2900000e+002  9.0000000e+002 -3.9632980e-002
  1.2900000e+002  9.3000000e+002 -3.9632980e-002
  1.2900000e+002  1.0000000e+003 -3.9632980e-002
  1.2900000e+002  1.0300000e+003 -3.8890640e-002
  1.2900000e+002  1.1000000e+003 -3.7360980e-002
  1.2900000e+002  1.1300000e+003 -3.6764420e-002
  1.2900000e+002  1.2000000e+003 -3.6419780e-002
  1.2900000e+002  1.2300000e+003 -3.6204060e-002
  1.2900000e+002  1.3000000e+003 -3.6125720e-002
  1.2900000e+002  1.3300000e+003 -3.5358270e-002
  1.2900000e+002  1.4000000e+003 -3.1630620e-002
  1.2900000e+002  1.4300000e+003 -2.8395360e-002
  1.2900000e+002  1.5000000e+003 -2.7739560e-002
  1.2900000e+002  1.5300000e+003 -2.6689610e-002
  1.2900000e+002  1.6000000e+003 -2.6689610e-002
  1.2900000e+002  1.6300000e+003 -2.6689610e-002
  1.2900000e+002  1.7000000e+003 -2.7105710e-002
  1.2900000e+002  1.7300000e+003 -2.8395360e-002
  1.2900000e+002  1.8000000e+003 -2.9894680e-002
  1.2900000e+002  1.8300000e+003 -3.1752160e-002
  1.2900000e+002  1.9000000e+003 -3.3853290e-002
  1.2900000e+002  1.9300000e+003 -3.5628000e-002
  1.2900000e+002  2.0000000e+003 -3.5628000e-002
  1.2900000e+002  2.0300000e+003 -3.5628000e-002
  1.2900000e+002  2.1000000e+003 -3.5936310e-002
  1.2900000e+002  2.1300000e+003 -3.5936310e-002
  1.2900000e+002  2.2000000e+003 -3.6342590e-002
  1.2900000e+002  2.2300000e+003 -3.5936310e-002
  1.2900000e+002  2.3000000e+003 -3.5818530e-002
  1.2900000e+002  2.3300000e+003 -3.5818530e-002
  1.2900000e+002  2.4000000e+003 -3.5804550e-002
  1.3000000e+002  3.0000000e+001 -3.5691460e-002
  1.3000000e+002  1.0000000e+002 -3.5804550e-002
  1.3000000e+002  1.3000000e+002 -3.5804550e-002
  1.3000000e+002  2.0000000e+002 -3.5804550e-002
  1.3000000e+002  2.3000000e+002 -3.6343290e-002
  1.3000000e+002  3.0000000e+002 -3.6343290e-002
  1.3000000e+002  3.3000000e+002 -3.6916520e-002
  1.3000000e+002  4.0000000e+002 -3.6916520e-002
  1.3000000e+002  4.3000000e+002 -3.7052020e-002
  1.3000000e+002  5.0000000e+002 -3.7052020e-002
  1.3000000e+002  5.3000000e+002 -3.7052020e-002
  1.3000000e+002  6.0000000e+002 -3.6634440e-002
  1.3000000e+002  6.3000000e+002 -3.7052020e-002
  1.3000000e+002  7.0000000e+002 -3.7052020e-002
  1.3000000e+002  7.3000000e+002 -3.6668520e-002
  1.3000000e+002  8.0000000e+002 -3.5788970e-002
  1.3000000e+002  8.3000000e+002 -3.5279190e-002
  1.3000000e+002  9.0000000e+002 -3.5279190e-002
  1.3000000e+002  9.3000000e+002 -3.4457130e-002
  1.3000000e+002  1.0000000e+003 -3.2653300e-002
  1.3000000e+002  1.0300000e+003 -3.0664450e-002
  1.3000000e+002  1.1000000e+003 -2.8508730e-002
  1.3000000e+002  1.1300000e+003 -2.7265060e-002
  1.3000000e+002  1.2000000e+003 -2.5851140e-002
  1.3000000e+002  1.2300000e+003 -2.3218780e-002
  1.3000000e+002  1.3000000e+003 -1.9560970e-002
  1.3000000e+002  1.3300000e+003 -1.4697680e-002
  1.3000000e+002  1.4000000e+003 -1.0214280e-002
  1.3000000e+002  1.4300000e+003 -7.1315200e-003
  1.3000000e+002  1.5000000e+003 -6.0308000e-003
  1.3000000e+002  1.5300000e+003 -5.6014200e-003
  1.3000000e+002  1.6000000e+003 -4.5510600e-003
  1.3000000e+002  1.6300000e+003 -4.5510600e-003
  1.3000000e+002  1.7000000e+003 -3.0061800e-003
  1.3000000e+002  1.7300000e+003 -2.0291600e-003
  1.3000000e+002  1.8000000e+003 -2.0291600e-003
  1.3000000e+002  1.8300000e+003 -1.4676700e-003
  1.3000000e+002  1.9000000e+003  4.3179000e-004
  1.3000000e+002  1.9300000e+003  2.7339100e-003
  1.3000000e+002  2.0000000e+003  4.1475400e-003
  1.3000000e+002  2.0300000e+003  7.6704800e-003
  1.3000000e+002  2.1000000e+003  1.1245210e-002
  1.3000000e+002  2.1300000e+003  1.1852420e-002
  1.3000000e+002  2.2000000e+003  1.2462830e-002
  1.3000000e+002  2.2300000e+003  1.3907450e-002
  1.3000000e+002  2.3000000e+003  1.5641500e-002
  1.3000000e+002  2.3300000e+003  1.6592060e-002
  1.3000000e+002  2.4000000e+003  1.6808060e-002
  1.3100000e+002  3.0000000e+001  1.7164650e-002
  1.3100000e+002  1.0000000e+002  1.7642460e-002
  1.3100000e+002  1.3000000e+002  1.8296650e-002
  1.3100000e+002  2.0000000e+002  1.8296650e-002
  1.3100000e+002  2.3000000e+002  1.8922010e-002
  1.3100000e+002  3.0000000e+002  2.0429170e-002
  1.3100000e+002  3.3000000e+002  2.1221710e-002
  1.3100000e+002  4.0000000e+002  2.2964130e-002
  1.3100000e+002  4.3000000e+002  2.5355290e-002
  1.3100000e+002  5.0000000e+002  2.6532910e-002
  1.3100000e+002  5.3000000e+002  2.6863860e-002
  1.3100000e+002  6.0000000e+002  2.7242410e-002
  1.3100000e+002  6.3000000e+002  2.7562250e-002
  1.3100000e+002  7.0000000e+002  2.7679730e-002
  1.3100000e+002  7.3000000e+002  2.8272770e-002
  1.3100000e+002  8.0000000e+002  2.9267180e-002
  1.3100000e+002  8.3000000e+002  2.9783760e-002
  1.3100000e+002  9.0000000e+002  3.0370440e-002
  1.3100000e+002  9.3000000e+002  3.1389530e-002
  1.3100000e+002  1.0000000e+003  3.2397510e-002
  1.3100000e+002  1.0300000e+003  3.3431040e-002
  1.3100000e+002  1.1000000e+003  3.3958230e-002
  1.3100000e+002  1.1300000e+003  3.4978130e-002
  1.3100000e+002  1.2000000e+003  3.6915780e-002
  1.3100000e+002  1.2300000e+003  3.8998960e-002
  1.3100000e+002  1.3000000e+003  4.5986970e-002
  1.3100000e+002  1.3300000e+003  5.2500140e-002
  1.3100000e+002  1.4000000e+003  5.3377730e-002
  1.3100000e+002  1.4300000e+003  5.3699550e-002
  1.3100000e+002  1.5000000e+003  5.4031630e-002
  1.3100000e+002  1.5300000e+003  5.4461530e-002
  1.3100000e+002  1.6000000e+003  5.4461530e-002
  1.3100000e+002  1.6300000e+003  5.4817820e-002
  1.3100000e+002  1.7000000e+003  5.4817820e-002
  1.3100000e+002  1.7300000e+003  5.6028440e-002
  1.3100000e+002  1.8000000e+003  5.7905840e-002
  1.3100000e+002  1.8300000e+003  5.9346180e-002
  1.3100000e+002  1.9000000e+003  6.0086440e-002
  1.3100000e+002  1.9300000e+003  6.0674090e-002
  1.3100000e+002  2.0000000e+003  6.1187760e-002
  1.3100000e+002  2.0300000e+003  6.1428380e-002
  1.3100000e+002  2.1000000e+003  6.1428380e-002
  1.3100000e+002  2.1300000e+003  6.1704180e-002
  1.3100000e+002  2.2000000e+003  6.1848790e-002
  1.3100000e+002  2.2300000e+003  6.2098280e-002
  1.3100000e+002  2.3000000e+003  6.2413760e-002
  1.3100000e+002  2.3300000e+003  6.2597350e-002
  1.3100000e+002  2.4000000e+003  6.2736850e-002
  1.3200000e+002  3.0000000e+001  6.2905150e-002
  1.3200000e+002  1.0000000e+002  6.3347940e-002
  1.3200000e+002  1.3000000e+002  6.3721820e-002
  1.3200000e+002  2.0000000e+002  6.3737110e-002
  1.3200000e+002  2.3000000e+002  6.3754520e-002
  1.3200000e+002  3.0000000e+002  6.3929550e-002
  1.3200000e+002  3.3000000e+002  6.4416550e-002
  1.3200000e+002  4.0000000e+002  6.4742760e-002
  1.3200000e+002  4.3000000e+002  6.4768120e-002
  1.3200000e+002  5.0000000e+002  6.4913930e-002
  1.3200000e+002  5.3000000e+002  6.5038070e-002
  1.3200000e+002  6.0000000e+002  6.5333660e-002
  1.3200000e+002  6.3000000e+002  6.5930960e-002
  1.3200000e+002  7.0000000e+002  6.6581160e-002
  1.3200000e+002  7.3000000e+002  6.6961220e-002
  1.3200000e+002  8.0000000e+002  6.7126110e-002
  1.3200000e+002  8.3000000e+002  6.7647640e-002
  1.3200000e+002  9.0000000e+002  6.8439720e-002
  1.3200000e+002  9.3000000e+002  6.8875960e-002
  1.3200000e+002  1.0000000e+003  6.9566230e-002
  1.3200000e+002  1.0300000e+003  7.0794570e-002
  1.3200000e+002  1.1000000e+003  7.1675300e-002
  1.3200000e+002  1.1300000e+003  7.4046030e-002
  1.3200000e+002  1.2000000e+003  7.7805440e-002
  1.3200000e+002  1.2300000e+003  8.0285010e-002
  1.3200000e+002  1.3000000e+003  8.1786230e-002
  1.3200000e+002  1.3300000e+003  8.2568070e-002
  1.3200000e+002  1.4000000e+003  8.3841130e-002
  1.3200000e+002  1.4300000e+003  8.6939220e-002
  1.3200000e+002  1.5000000e+003  9.2112550e-002
  1.3200000e+002  1.5300000e+003  9.5936760e-002
  1.3200000e+002  1.6000000e+003  9.6492190e-002
  1.3200000e+002  1.6300000e+003  9.6686000e-002
  1.3200000e+002  1.7000000e+003  9.7195810e-002
  1.3200000e+002  1.7300000e+003  9.7898290e-002
  1.3200000e+002  1.8000000e+003  9.8745540e-002
  1.3200000e+002  1.8300000e+003  9.9747940e-002
  1.3200000e+002  1.9000000e+003  9.9747940e-002
  1.3200000e+002  1.9300000e+003  1.0088708e-001
  1.3200000e+002  2.0000000e+003  1.0162635e-001
  1.3200000e+002  2.0300000e+003  1.0193896e-001
  1.3200000e+002  2.1000000e+003  1.0213510e-001
  1.3200000e+002  2.1300000e+003  1.0236386e-001
  1.3200000e+002  2.2000000e+003  1.0266841e-001
  1.3200000e+002  2.2300000e+003  1.0277514e-001
  1.3200000e+002  2.3000000e+003  1.0299530e-001
  1.3200000e+002  2.3300000e+003  1.0333709e-001
  1.3200000e+002  2.4000000e+003  1.0354463e-001
  1.3300000e+002  3.0000000e+001  1.0361211e-001
  1.3300000e+002  1.0000000e+002  1.0363441e-001
  1.3300000e+002  1.3000000e+002  1.0396928e-001
  1.3300000e+002  2.0000000e+002  1.0429442e-001
  1.3300000e+002  2.3000000e+002  1.0447062e-001
  1.3300000e+002  3.0000000e+002  1.0469039e-001
  1.3300000e+002  3.3000000e+002  1.0481491e-001
  1.3300000e+002  4.0000000e+002  1.0530203e-001
  1.3300000e+002  4.3000000e+002  1.0593865e-001
  1.3300000e+002  5.0000000e+002  1.0636732e-001
  1.3300000e+002  5.3000000e+002  1.0695990e-001
  1.3300000e+002  6.0000000e+002  1.0703665e-001
  1.3300000e+002  6.3000000e+002  1.0739458e-001
  1.3300000e+002  7.0000000e+002  1.0739458e-001
  1.3300000e+002  7.3000000e+002  1.0739458e-001
  1.3300000e+002  8.0000000e+002  1.0739458e-001
  1.3300000e+002  8.3000000e+002  1.0722501e-001
  1.3300000e+002  9.0000000e+002  1.0691766e-001
  1.3300000e+002  9.3000000e+002  1.0644001e-001
  1.3300000e+002  1.0000000e+003  1.0603559e-001
  1.3300000e+002  1.0300000e+003  1.0588618e-001
  1.3300000e+002  1.1000000e+003  1.0576386e-001
  1.3300000e+002  1.1300000e+003  1.0564152e-001
  1.3300000e+002  1.2000000e+003  1.0564152e-001
  1.3300000e+002  1.2300000e+003  1.0564152e-001
  1.3300000e+002  1.3000000e+003  1.0572955e-001
  1.3300000e+002  1.3300000e+003  1.0572955e-001
  1.3300000e+002  1.4000000e+003  1.0676188e-001
  1.3300000e+002  1.4300000e+003  1.0822207e-001
  1.3300000e+002  1.5000000e+003  1.0862707e-001
  1.3300000e+002  1.5300000e+003  1.0883746e-001
  1.3300000e+002  1.6000000e+003  1.0918890e-001
  1.3300000e+002  1.6300000e+003  1.0997249e-001
  1.3300000e+002  1.7000000e+003  1.1073020e-001
  1.3300000e+002  1.7300000e+003  1.1128210e-001
  1.3300000e+002  1.8000000e+003  1.1187075e-001
  1.3300000e+002  1.8300000e+003  1.1237071e-001
  1.3300000e+002  1.9000000e+003  1.1265641e-001
  1.3300000e+002  1.9300000e+003  1.1289107e-001
  1.3300000e+002  2.0000000e+003  1.1314553e-001
  1.3300000e+002  2.0300000e+003  1.1320419e-001
  1.3300000e+002  2.1000000e+003  1.1331315e-001
  1.3300000e+002  2.1300000e+003  1.1348818e-001
  1.3300000e+002  2.2000000e+003  1.1360001e-001
  1.3300000e+002  2.2300000e+003  1.1365100e-001
  1.3300000e+002  2.3000000e+003  1.1383428e-001
  1.3300000e+002  2.3300000e+003  1.1401116e-001
  1.3300000e+002  2.4000000e+003  1.1416705e-001
  1.3400000e+002  3.0000000e+001  1.1434356e-001
  1.3400000e+002  1.0000000e+002  1.1439873e-001
  1.3400000e+002  1.3000000e+002  1.1458837e-001
  1.3400000e+002  2.0000000e+002  1.1475174e-001
  1.3400000e+002  2.3000000e+002  1.1475174e-001
  1.3400000e+002  3.0000000e+002  1.1478021e-001
  1.3400000e+002  3.3000000e+002  1.1482103e-001
  1.3400000e+002  4.0000000e+002  1.1482103e-001
  1.3400000e+002  4.3000000e+002  1.1482103e-001
  1.3400000e+002  5.0000000e+002  1.1477252e-001
  1.3400000e+002  5.3000000e+002  1.1467936e-001
  1.3400000e+002  6.0000000e+002  1.1419607e-001
  1.3400000e+002  6.3000000e+002  1.1401547e-001
  1.3400000e+002  7.0000000e+002  1.1362850e-001
  1.3400000e+002  7.3000000e+002  1.1354112e-001
  1.3400000e+002  8.0000000e+002  1.1350240e-001
  1.3400000e+002  8.3000000e+002  1.1350240e-001
  1.3400000e+002  9.0000000e+002  1.1356400e-001
  1.3400000e+002  9.3000000e+002  1.1365609e-001
  1.3400000e+002  1.0000000e+003  1.1373879e-001
  1.3400000e+002  1.0300000e+003  1.1373879e-001
  1.3400000e+002  1.1000000e+003  1.1378335e-001
  1.3400000e+002  1.1300000e+003  1.1378335e-001
  1.3400000e+002  1.2000000e+003  1.1390589e-001
  1.3400000e+002  1.2300000e+003  1.1407354e-001
  1.3400000e+002  1.3000000e+003  1.1417141e-001
  1.3400000e+002  1.3300000e+003  1.1434485e-001
  1.3400000e+002  1.4000000e+003  1.1454107e-001
  1.3400000e+002  1.4300000e+003  1.1463414e-001
  1.3400000e+002  1.5000000e+003  1.1467513e-001
